Id,y
51684,2.4696136
51685,1.6481658
51686,1.8608263
51687,1.3898365
51688,2.095312
51689,1.9076807
51690,1.5501966
51691,1.5449665
51692,2.1721256
51693,2.027591
51694,1.7219067
51695,1.772686
51696,1.6986895
51697,2.1617367
51698,2.1703322
51699,1.8338296
51700,1.793554
51701,1.1020641
51702,2.035072
51703,1.7519888
51704,2.0553157
51705,2.003136
51706,1.4304271
51707,2.2127848
51708,1.9433279
51709,1.9581735
51710,1.0673221
51711,1.966656
51712,2.018716
51713,1.6153212
51714,1.880542
51715,1.4684048
51716,1.6129072
51717,1.787069
51718,1.0905523
51719,1.9045836
51720,1.7354724
51721,1.3953099
51722,2.1198578
51723,2.0884843
51724,1.6022921
51725,1.5454764
51726,1.4463005
51727,1.77829
51728,1.8082968
51729,1.9957331
51730,1.7516448
51731,2.1593587
51732,1.5449924
51733,1.8753455
51734,2.1829662
51735,1.7485553
51736,2.0031855
51737,1.7191502
51738,2.0727215
51739,1.9013153
51740,1.6356184
51741,2.1073823
51742,2.2626543
51743,1.814255
51744,2.031768
51745,2.1007307
51746,1.2954513
51747,1.8181623
51748,1.8196253
51749,1.1518577
51750,2.145112
51751,2.001974
51752,2.2356715
51753,2.0469723
51754,2.1806343
51755,1.7506088
51756,1.6183975
51757,1.501406
51758,1.8398368
51759,1.8441824
51760,1.7979461
51761,1.9534911
51762,2.138641
51763,2.0231855
51764,1.8764108
51765,1.9881393
51766,1.9445788
51767,1.6680462
51768,2.1995735
51769,1.7747854
51770,1.6429877
51771,1.5236309
51772,1.9110072
51773,1.465441
51774,1.9482038
51775,2.2173934
51776,1.491746
51777,1.2672334
51778,2.076824
51779,1.616931
51780,1.4369757
51781,1.7858697
51782,1.972128
51783,1.7475319
51784,2.3236482
51785,2.2599869
51786,1.7668529
51787,1.8133085
51788,1.9402896
51789,1.8673621
51790,1.718515
51791,1.7573999
51792,2.2432227
51793,1.6965716
51794,1.8372173
51795,2.1570692
51796,2.233214
51797,1.5859487
51798,1.7423606
51799,2.36427
51800,2.2218413
51801,1.6942996
51802,1.5125809
51803,1.5784507
51804,1.477267
51805,1.9448518
51806,1.613618
51807,1.7882122
51808,1.958376
51809,1.624078
51810,1.6952289
51811,1.708554
51812,1.9358734
51813,2.288813
51814,1.8638946
51815,1.7224917
51816,1.7262313
51817,1.6371785
51818,1.7583878
51819,1.3943123
51820,2.1052997
51821,2.244202
51822,1.9692037
51823,1.4374596
51824,1.4687483
51825,2.0437639
51826,1.742223
51827,1.3326523
51828,1.9329388
51829,1.8624952
51830,2.213762
51831,2.2120483
51832,1.7826357
51833,1.9435239
51834,1.5540619
51835,1.7199578
51836,2.4014935
51837,1.5593476
51838,2.0729735
51839,1.9417555
51840,2.2175193
51841,2.0437853
51842,1.580548
51843,1.4206089
51844,1.8263994
51845,1.5331105
51846,2.257652
51847,2.145185
51848,2.4316287
51849,1.9612488
51850,1.9290956
51851,2.368026
51852,1.7415158
51853,1.6047632
51854,1.9597926
51855,1.7879174
51856,1.9940534
51857,1.8982611
51858,1.6873372
51859,1.4634058
51860,2.2742171
51861,1.9406389
51862,1.8497481
51863,2.305028
51864,1.3506159
51865,2.3919203
51866,1.9160173
51867,1.2368436
51868,1.5487707
51869,1.3085349
51870,1.6568942
51871,1.869655
51872,1.8620415
51873,1.7107657
51874,2.0454736
51875,1.8698063
51876,1.262905
51877,2.1353564
51878,1.589231
51879,1.4982466
51880,1.6279764
51881,2.3150258
51882,1.8499413
51883,2.3056421
51884,1.8849813
51885,2.6287918
51886,1.9599897
51887,2.105927
51888,1.5995796
51889,2.1676369
51890,1.3698181
51891,1.2932239
51892,1.9974791
51893,1.794184
51894,1.7684073
51895,1.6951799
51896,1.709051
51897,1.8498005
51898,1.6508362
51899,1.7962583
51900,1.6413491
51901,1.9033458
51902,1.9947568
51903,1.8532485
51904,1.9556584
51905,2.0930874
51906,2.2702842
51907,1.4592316
51908,2.2530067
51909,1.356528
51910,1.9231302
51911,1.9703954
51912,1.9542943
51913,1.3237071
51914,1.7289848
51915,1.67604
51916,1.8014475
51917,2.1172047
51918,2.034959
51919,2.19041
51920,2.335848
51921,2.0314775
51922,1.8845788
51923,1.6719266
51924,1.6931529
51925,2.3044815
51926,1.5253125
51927,1.8504515
51928,1.6702784
51929,1.4796727
51930,1.8839688
51931,1.4319084
51932,2.0466163
51933,2.0213661
51934,2.0298805
51935,2.599474
51936,1.6490861
51937,1.5901587
51938,1.6511571
51939,1.5373425
51940,2.3640754
51941,1.9192476
51942,1.337872
51943,1.9364797
51944,1.6612177
51945,2.176071
51946,1.6340402
51947,2.0254185
51948,1.3573312
51949,1.5337017
51950,1.9943528
51951,1.999207
51952,1.5087267
51953,2.3882244
51954,2.2133415
51955,1.7360641
51956,1.9518403
51957,1.5546951
51958,1.7994508
51959,2.55342
51960,1.7333491
51961,1.7483869
51962,1.7437398
51963,1.4800075
51964,2.21232
51965,1.5334129
51966,1.5977416
51967,1.6483659
51968,2.4330435
51969,1.2153935
51970,2.060674
51971,1.4765924
51972,1.8073988
51973,1.6067125
51974,1.8005748
51975,1.6527282
51976,2.0915267
51977,1.6997988
51978,1.944674
51979,1.0164623
51980,2.0961845
51981,1.8315642
51982,1.6180174
51983,1.8960952
51984,1.7933306
51985,1.8902215
51986,2.1444821
51987,1.884862
51988,2.4596844
51989,1.9461449
51990,1.3182437
51991,1.7818995
51992,1.4265578
51993,2.2537472
51994,2.0965366
51995,1.9996774
51996,1.5088809
51997,2.3080819
51998,2.0655286
51999,2.1693103
52000,1.3182617
52001,2.1359298
52002,1.728489
52003,1.7114204
52004,1.3324417
52005,1.5410346
52006,1.8601792
52007,2.2561526
52008,2.4051635
52009,1.7316319
52010,2.0268345
52011,1.8702693
52012,1.8121204
52013,2.0722582
52014,1.8512473
52015,2.090151
52016,1.5959057
52017,1.5880898
52018,1.7416224
52019,1.5515642
52020,1.7138982
52021,1.4324483
52022,1.8034761
52023,2.0025446
52024,2.0330625
52025,2.3752027
52026,1.5015194
52027,1.917656
52028,1.3873117
52029,1.7679248
52030,2.0689168
52031,1.7151587
52032,1.8335928
52033,2.156208
52034,1.5880725
52035,1.7483441
52036,2.4117146
52037,2.1372647
52038,2.0343313
52039,1.7346848
52040,1.7135818
52041,2.057609
52042,1.9525712
52043,1.8742037
52044,1.9658811
52045,2.1691813
52046,2.0031152
52047,2.1485243
52048,1.4934518
52049,1.6390169
52050,2.1009355
52051,1.6178678
52052,2.1135192
52053,1.2134962
52054,1.6821423
52055,1.4146783
52056,1.5370858
52057,2.2315917
52058,1.9671518
52059,1.5957739
52060,1.692332
52061,1.6178186
52062,1.4687277
52063,1.4826436
52064,2.0021563
52065,1.7225436
52066,1.6205574
52067,2.1563604
52068,1.6249435
52069,2.424426
52070,1.7338916
52071,1.7873499
52072,1.6622722
52073,2.2886772
52074,2.033986
52075,1.7349899
52076,1.9072872
52077,2.431927
52078,2.6332881
52079,1.9332867
52080,2.2295215
52081,2.3464575
52082,1.1767902
52083,0.9174494
52084,1.5647423
52085,1.8800057
52086,1.2613784
52087,2.0833452
52088,1.2713796
52089,1.8259802
52090,1.9244472
52091,1.844841
52092,1.5911098
52093,1.4463625
52094,1.5956798
52095,2.2964125
52096,1.5894228
52097,2.106308
52098,2.3319547
52099,2.1753175
52100,2.3885608
52101,1.8979287
52102,1.9387715
52103,1.714158
52104,1.5086952
52105,1.8052961
52106,1.3044982
52107,1.8266637
52108,1.9932668
52109,1.7912709
52110,1.6305144
52111,1.2612236
52112,2.0022364
52113,1.7436169
52114,2.2318435
52115,1.9573255
52116,1.8511835
52117,1.7342216
52118,1.4560084
52119,1.4825661
52120,2.1135056
52121,1.7081307
52122,1.2626867
52123,1.9621556
52124,2.3951182
52125,1.5550097
52126,1.9751307
52127,1.4247634
52128,1.9987017
52129,1.5533742
52130,1.8701966
52131,1.9195617
52132,2.1143212
52133,1.8136836
52134,1.7829881
52135,2.2686095
52136,1.8229082
52137,2.0673034
52138,2.2420077
52139,1.9679767
52140,1.9835879
52141,1.8766363
52142,1.6758509
52143,2.1868608
52144,1.9454818
52145,2.2839072
52146,1.9505147
52147,1.8520291
52148,1.8702669
52149,2.0253468
52150,1.5028548
52151,2.1151714
52152,1.5943696
52153,2.443658
52154,1.9745127
52155,2.0522287
52156,2.4081454
52157,1.8546699
52158,1.4490024
52159,1.1269737
52160,2.1392057
52161,1.613107
52162,1.9032849
52163,1.7527525
52164,1.9384017
52165,1.6725962
52166,1.3678076
52167,1.7021823
52168,2.15321
52169,1.6470608
52170,1.9132538
52171,2.2416677
52172,1.3930597
52173,1.524468
52174,2.1085868
52175,2.211416
52176,2.0225987
52177,1.8059167
52178,2.283749
52179,2.3498676
52180,1.8356036
52181,2.0724535
52182,1.7958596
52183,1.8595029
52184,1.9175438
52185,2.464503
52186,2.554655
52187,1.9738088
52188,1.8893485
52189,1.8541855
52190,2.1323576
52191,1.4930627
52192,1.6801965
52193,1.5384634
52194,1.5010871
52195,1.8212831
52196,1.6264367
52197,1.3758717
52198,2.166928
52199,1.4597937
52200,2.0564387
52201,1.8321986
52202,2.037449
52203,2.1520057
52204,2.18607
52205,2.2307959
52206,1.8758974
52207,2.4407842
52208,1.6325346
52209,2.077237
52210,1.5017085
52211,1.6887327
52212,1.5029175
52213,1.4576578
52214,1.8009769
52215,1.9595169
52216,1.7084113
52217,1.3184767
52218,1.5128117
52219,1.339149
52220,2.140101
52221,2.206459
52222,1.2154171
52223,1.9582642
52224,1.7320045
52225,1.5744935
52226,1.380852
52227,1.5410008
52228,1.888013
52229,1.9602485
52230,2.2423642
52231,1.8461365
52232,1.8264544
52233,1.9610506
52234,2.0100582
52235,2.1528983
52236,2.09793
52237,1.815565
52238,2.0237408
52239,2.4502132
52240,1.9572186
52241,2.1255133
52242,1.4901587
52243,1.4693244
52244,2.20216
52245,1.4232583
52246,1.8179725
52247,1.3064227
52248,1.4830498
52249,1.7529048
52250,2.2292194
52251,1.9156352
52252,1.8062186
52253,2.2383108
52254,1.1432146
52255,1.919872
52256,1.6663504
52257,2.375865
52258,1.8130603
52259,2.2972076
52260,2.0140402
52261,1.8379999
52262,1.4197493
52263,1.6886135
52264,2.197101
52265,1.6412616
52266,2.1429791
52267,2.1125572
52268,2.1072352
52269,1.6704689
52270,1.6189895
52271,1.7263455
52272,1.5787235
52273,2.1876774
52274,2.0160913
52275,2.171504
52276,1.5426002
52277,1.5876017
52278,2.2909324
52279,2.0702937
52280,2.164002
52281,2.179559
52282,1.9373393
52283,1.9399334
52284,2.1381137
52285,2.0552797
52286,1.5208077
52287,1.4789683
52288,2.343824
52289,2.0376265
52290,1.8475167
52291,1.8900263
52292,2.1015823
52293,2.0899987
52294,1.9550896
52295,1.5940129
52296,1.6543229
52297,2.0446455
52298,1.0602982
52299,2.0095568
52300,2.1475863
52301,1.8355154
52302,2.1284895
52303,1.5903131
52304,1.9222378
52305,1.9626002
52306,1.6616899
52307,1.6367471
52308,2.0903158
52309,1.4310355
52310,1.9225243
52311,2.2900367
52312,1.5014367
52313,1.2674341
52314,1.7085134
52315,1.5721898
52316,1.3316848
52317,1.8082523
52318,1.9841274
52319,1.958082
52320,1.8087738
52321,2.3530338
52322,1.9276515
52323,1.9658682
52324,1.8560606
52325,1.8184057
52326,1.7971642
52327,2.2643511
52328,1.6027988
52329,1.9799341
52330,2.051528
52331,2.1399632
52332,1.4778221
52333,1.2976093
52334,1.2747648
52335,1.853877
52336,1.9273322
52337,2.1240926
52338,2.1734252
52339,2.3003144
52340,1.7298862
52341,1.5080104
52342,1.8136542
52343,1.4289403
52344,1.8064619
52345,1.9756204
52346,2.2696965
52347,1.7073444
52348,1.8651013
52349,1.4689993
52350,2.300899
52351,1.7189673
52352,1.183557
52353,1.6951957
52354,1.5320557
52355,2.4168296
52356,1.4180999
52357,2.4039316
52358,1.2798549
52359,1.4624612
52360,1.9802413
52361,1.6207055
52362,1.9586586
52363,1.5230675
52364,1.7803347
52365,1.8142124
52366,1.3236387
52367,1.3534212
52368,2.1035318
52369,1.8632432
52370,1.6894681
52371,1.847663
52372,1.9960665
52373,1.7875073
52374,1.6229002
52375,1.388541
52376,1.9748092
52377,1.4686217
52378,1.3493608
52379,1.7309413
52380,2.400431
52381,2.0031617
52382,2.0747972
52383,2.2154958
52384,1.8556721
52385,1.661758
52386,1.5047826
52387,2.0899804
52388,1.2136909
52389,1.4891346
52390,2.0852394
52391,2.3830938
52392,1.8344173
52393,1.865656
52394,1.6223378
52395,1.4190973
52396,2.1773205
52397,2.6874151
52398,2.2299418
52399,1.5939875
52400,1.9493352
52401,1.349171
52402,2.1594865
52403,1.8617122
52404,1.8550235
52405,1.7318002
52406,1.5676618
52407,1.68874
52408,1.8987163
52409,1.4823815
52410,2.0557463
52411,1.8161122
52412,1.8283626
52413,1.6322663
52414,1.8719631
52415,1.7020984
52416,1.710624
52417,2.0713446
52418,1.8310268
52419,1.9594344
52420,1.4564886
52421,1.9958715
52422,1.5981342
52423,1.4961901
52424,1.563051
52425,2.030893
52426,2.245722
52427,1.3772948
52428,1.7063615
52429,2.1213598
52430,2.167046
52431,1.8032818
52432,1.9316013
52433,1.933811
52434,1.4655691
52435,2.2374141
52436,1.5895128
52437,1.0812798
52438,1.7085068
52439,1.778889
52440,1.8449267
52441,1.7384472
52442,2.2331514
52443,1.9430364
52444,2.0984607
52445,1.9914813
52446,2.3706858
52447,1.2661283
52448,1.150602
52449,2.0627728
52450,2.3560941
52451,2.4636323
52452,1.2473485
52453,1.6354659
52454,1.5925093
52455,2.145775
52456,1.774173
52457,1.8333179
52458,1.9221675
52459,1.5152318
52460,2.1445434
52461,2.4965239
52462,2.093744
52463,1.6644974
52464,1.536891
52465,1.6457024
52466,2.1877627
52467,1.852738
52468,1.9455707
52469,2.3925052
52470,1.1599381
52471,1.5572655
52472,1.5678773
52473,2.0303395
52474,1.6713881
52475,2.3985562
52476,1.2801039
52477,2.4994717
52478,1.7735996
52479,1.5660615
52480,1.8070772
52481,1.98578
52482,2.4757495
52483,2.033089
52484,2.1308177
52485,2.0596466
52486,1.2387544
52487,2.1071072
52488,1.6541699
52489,1.9889446
52490,1.7511253
52491,1.638152
52492,2.0755694
52493,1.8840637
52494,1.1106246
52495,1.3473481
52496,1.6284773
52497,2.3738801
52498,2.1066709
52499,2.1084085
52500,1.9866198
52501,2.0285804
52502,2.2507098
52503,1.2613364
52504,1.5750341
52505,2.3227603
52506,1.3976368
52507,2.073489
52508,2.154376
52509,2.0360403
52510,2.3503072
52511,1.5661885
52512,1.2734617
52513,1.0897944
52514,2.1103914
52515,1.9850409
52516,1.7281852
52517,1.9002985
52518,1.5875927
52519,1.8320686
52520,2.009255
52521,1.6248262
52522,1.813618
52523,1.3759545
52524,2.2675667
52525,2.6524432
52526,1.6224581
52527,2.124784
52528,1.6460174
52529,1.3962765
52530,2.1350842
52531,0.97674346
52532,1.659164
52533,2.3645935
52534,2.1540465
52535,1.369489
52536,1.8687428
52537,1.6667883
52538,1.7280798
52539,1.8936518
52540,1.8030975
52541,1.6096452
52542,1.7869464
52543,2.295635
52544,1.7410058
52545,1.5821292
52546,1.1451583
52547,2.019331
52548,1.9580941
52549,1.8885286
52550,1.8503411
52551,1.8131776
52552,2.1340394
52553,1.6735868
52554,1.8262281
52555,1.4329289
52556,1.7890697
52557,2.3046432
52558,1.4843453
52559,1.6031692
52560,1.9761466
52561,1.9853415
52562,1.6526982
52563,1.7157338
52564,2.058925
52565,2.0573497
52566,2.2392142
52567,1.5257019
52568,2.104694
52569,1.8781288
52570,1.5027196
52571,2.025921
52572,2.3135314
52573,1.8911346
52574,1.9673557
52575,1.9988759
52576,1.668464
52577,1.2495577
52578,1.6722897
52579,1.6930132
52580,1.9697635
52581,1.8811227
52582,1.5467991
52583,1.8098308
52584,1.7542422
52585,2.2817454
52586,1.886364
52587,1.5542514
52588,1.836711
52589,1.2660904
52590,2.5628355
52591,2.088841
52592,2.0646744
52593,1.728035
52594,1.7897092
52595,1.940039
52596,1.9035964
52597,1.6214241
52598,2.159656
52599,1.8609307
52600,2.0652947
52601,1.5487541
52602,1.8999037
52603,1.8907043
52604,2.127828
52605,2.026634
52606,1.3651972
52607,2.1099145
52608,1.8098854
52609,1.3714731
52610,1.7709056
52611,1.469507
52612,1.6510046
52613,2.1251936
52614,1.8122275
52615,1.9712011
52616,1.9240173
52617,2.2112212
52618,1.4728825
52619,1.9587694
52620,1.4051838
52621,1.5607779
52622,1.5191792
52623,2.1687856
52624,1.5812013
52625,2.1329043
52626,1.9509134
52627,2.2043934
52628,1.797415
52629,1.7701759
52630,1.6689813
52631,1.8083001
52632,1.7691708
52633,2.241492
52634,1.5493331
52635,1.5351081
52636,1.5143776
52637,2.0292778
52638,1.6784555
52639,2.2005782
52640,2.0511274
52641,1.8784472
52642,2.2213225
52643,2.1544087
52644,1.4558022
52645,1.8835502
52646,2.572676
52647,2.355131
52648,1.8727167
52649,1.8889191
52650,1.557483
52651,2.1337366
52652,2.1363554
52653,1.7580364
52654,2.0696244
52655,1.6654749
52656,2.1493993
52657,1.6637435
52658,1.1857096
52659,1.7664399
52660,1.8655111
52661,1.6367226
52662,2.2918937
52663,1.8892084
52664,1.8366717
52665,2.3620546
52666,2.118052
52667,1.7993683
52668,2.0891144
52669,1.7607085
52670,1.5715252
52671,2.0954034
52672,2.0912082
52673,1.9360644
52674,1.4041822
52675,1.5499637
52676,2.2003686
52677,1.6046598
52678,2.2165976
52679,2.1261697
52680,1.7984563
52681,1.8298441
52682,1.7398622
52683,2.3444054
52684,1.1711218
52685,1.6932006
52686,1.6151513
52687,2.1804419
52688,1.8252921
52689,1.1687769
52690,2.331599
52691,2.328794
52692,1.6990113
52693,1.7934656
52694,1.8671129
52695,1.8102589
52696,1.6180161
52697,1.6554481
52698,1.6147289
52699,1.9638445
52700,2.3647034
52701,1.5042857
52702,1.9901597
52703,1.7061534
52704,1.2266273
52705,1.6580119
52706,1.8668294
52707,1.267853
52708,1.9607178
52709,2.151174
52710,1.9635122
52711,1.945329
52712,2.2851899
52713,1.8041999
52714,1.5847529
52715,1.791059
52716,2.0239987
52717,1.6668254
52718,2.3476732
52719,2.5385628
52720,2.3974297
52721,1.8904197
52722,1.650396
52723,1.6157007
52724,2.4320292
52725,1.7765915
52726,1.4467249
52727,1.2377269
52728,2.1433952
52729,1.6689422
52730,1.5019205
52731,1.6332273
52732,2.2300675
52733,2.1245515
52734,1.836333
52735,1.7158613
52736,1.8450408
52737,2.0842535
52738,2.0780668
52739,1.7422059
52740,2.2391782
52741,1.6345398
52742,1.8826158
52743,2.049446
52744,1.5430334
52745,1.5331262
52746,1.4086096
52747,1.8018614
52748,1.5075104
52749,2.092084
52750,1.4662234
52751,1.8376377
52752,1.8413446
52753,1.7043374
52754,1.8455611
52755,1.7675266
52756,1.5417781
52757,2.2704153
52758,2.2599816
52759,2.2814205
52760,1.7747992
52761,2.3623734
52762,1.436162
52763,1.4189737
52764,1.3959796
52765,1.3531797
52766,1.8730831
52767,1.5203054
52768,1.7107196
52769,2.0929568
52770,2.3961074
52771,1.5014814
52772,1.7146417
52773,1.7515498
52774,1.9356551
52775,1.6582762
52776,2.2495263
52777,2.4444478
52778,1.7859818
52779,1.2126102
52780,2.106022
52781,2.0616279
52782,1.9068121
52783,1.6857342
52784,1.6121125
52785,2.136763
52786,1.8111742
52787,1.778576
52788,2.149074
52789,1.7240586
52790,2.2400897
52791,1.4379919
52792,1.6566112
52793,1.4992117
52794,1.1496875
52795,2.6017213
52796,1.7534167
52797,2.0409262
52798,1.9436744
52799,1.3425405
52800,1.5468233
52801,1.4658191
52802,2.5753803
52803,1.8467853
52804,2.2106216
52805,2.0503623
52806,1.82097
52807,1.2689544
52808,1.917968
52809,1.7724899
52810,2.1285288
52811,1.8580617
52812,2.1388366
52813,2.500206
52814,1.8529348
52815,1.697112
52816,1.9657279
52817,1.666491
52818,1.805363
52819,1.8816893
52820,1.8907217
52821,2.1600022
52822,1.98117
52823,2.282595
52824,2.128737
52825,2.234348
52826,2.130809
52827,2.1851587
52828,1.5072994
52829,2.4824567
52830,2.06332
52831,1.6248838
52832,1.5777687
52833,1.0949723
52834,1.975672
52835,1.3671496
52836,1.8959644
52837,2.3194482
52838,1.2262312
52839,1.5329466
52840,1.3121583
52841,1.3195033
52842,1.7111322
52843,1.6684222
52844,1.7936721
52845,2.3572679
52846,1.7643551
52847,1.2123296
52848,1.4838313
52849,1.8447617
52850,2.143855
52851,2.4021473
52852,1.7431712
52853,1.9046156
52854,1.8499279
52855,2.116961
52856,1.15625
52857,1.8682688
52858,1.8242809
52859,2.3038418
52860,1.4919169
52861,2.4279222
52862,2.3762548
52863,1.7706809
52864,2.012379
52865,2.1451242
52866,2.414016
52867,1.619251
52868,1.8887292
52869,1.7401422
52870,1.3956513
52871,1.6544592
52872,2.4621215
52873,1.6699033
52874,1.7982965
52875,1.8342193
52876,1.7880735
52877,2.4032266
52878,2.316014
52879,1.8421541
52880,1.8316408
52881,1.6347423
52882,1.2592444
52883,2.1727893
52884,1.6154279
52885,1.6584626
52886,1.8048971
52887,2.4704924
52888,1.8805057
52889,1.8237538
52890,1.9624372
52891,1.645353
52892,2.0144324
52893,1.4015735
52894,2.2859728
52895,1.1252044
52896,2.2010324
52897,1.7634568
52898,1.8570057
52899,1.4635154
52900,1.6831002
52901,2.194263
52902,1.9109923
52903,1.94642
52904,1.95098
52905,1.8731946
52906,1.8543776
52907,1.3297107
52908,1.9446012
52909,1.9875703
52910,1.798883
52911,2.3627222
52912,1.621645
52913,1.3937047
52914,1.8438716
52915,2.1691036
52916,1.7876735
52917,1.9102763
52918,2.3004732
52919,1.8090408
52920,1.6493347
52921,2.0640686
52922,1.8761358
52923,1.0725663
52924,1.3904895
52925,1.6847768
52926,2.2528703
52927,1.3558602
52928,2.273827
52929,1.390949
52930,1.9396983
52931,2.0638692
52932,2.0376418
52933,1.5042653
52934,1.7404968
52935,1.9606129
52936,1.6880575
52937,1.9981989
52938,1.6320747
52939,1.5829327
52940,1.612624
52941,2.2909312
52942,2.027974
52943,1.9363166
52944,1.7794932
52945,1.7637157
52946,1.405071
52947,1.4227111
52948,2.329179
52949,1.8752718
52950,1.340208
52951,2.1727624
52952,1.8164855
52953,1.6833278
52954,1.411695
52955,1.5315351
52956,1.8084586
52957,1.9264276
52958,1.8908489
52959,2.236942
52960,1.3062356
52961,2.4470916
52962,2.0109067
52963,1.7034204
52964,2.0027187
52965,1.6409111
52966,1.6065838
52967,2.051735
52968,2.237974
52969,1.6041512
52970,1.7516909
52971,1.7545499
52972,1.3334434
52973,2.4454658
52974,1.9282389
52975,1.9226178
52976,1.9192832
52977,2.111444
52978,2.3918324
52979,1.5843623
52980,1.9097098
52981,1.1670632
52982,1.367343
52983,1.7610946
52984,1.2949314
52985,2.3551726
52986,1.6631219
52987,1.97578
52988,1.4643852
52989,1.2992007
52990,1.8551439
52991,1.6978109
52992,1.897233
52993,1.6562455
52994,2.1234016
52995,1.7052736
52996,1.9574679
52997,1.9843163
52998,1.9151994
52999,1.7236824
53000,2.171935
53001,1.6494519
53002,1.2018663
53003,1.88842
53004,2.0406497
53005,2.0420225
53006,1.7324739
53007,1.998647
53008,1.5055103
53009,2.5958247
53010,1.8855242
53011,2.046918
53012,1.5535617
53013,2.2816958
53014,1.5668882
53015,1.823176
53016,1.7425187
53017,1.863785
53018,1.6507019
53019,1.717715
53020,1.5777252
53021,1.5538287
53022,1.4192011
53023,1.4309757
53024,1.8573772
53025,1.8923151
53026,1.3485597
53027,2.1224196
53028,2.1708624
53029,1.8808217
53030,1.8473717
53031,2.0580256
53032,1.9655796
53033,1.6432579
53034,1.7466203
53035,1.9967694
53036,2.1348336
53037,1.3033564
53038,1.0209707
53039,1.6342874
53040,1.603229
53041,1.8890135
53042,1.8008714
53043,1.6012063
53044,2.2571452
53045,1.5643955
53046,2.0197558
53047,1.7589132
53048,1.4443777
53049,1.1670697
53050,2.3954153
53051,1.534744
53052,1.5696222
53053,1.4429827
53054,1.7154521
53055,1.4718572
53056,2.278761
53057,1.5516337
53058,2.300871
53059,2.0696633
53060,1.8510929
53061,1.5898495
53062,1.6374204
53063,1.6735834
53064,2.1878726
53065,1.6436074
53066,2.0875587
53067,1.3740356
53068,1.7220058
53069,2.2314522
53070,2.4604993
53071,1.9537357
53072,1.7226448
53073,1.9518799
53074,1.5750556
53075,2.0186765
53076,1.4592927
53077,2.237258
53078,1.8327006
53079,1.1238933
53080,1.7943797
53081,1.9802327
53082,1.9274836
53083,2.4246695
53084,1.9072491
53085,1.4733808
53086,1.6859418
53087,1.5893855
53088,1.9267825
53089,1.4635488
53090,2.076966
53091,1.5844152
53092,1.8212638
53093,1.8325878
53094,1.8250461
53095,1.2199304
53096,1.7484305
53097,1.8990341
53098,1.7470264
53099,1.7454127
53100,1.4006937
53101,2.115231
53102,1.7417489
53103,1.6639361
53104,2.0097406
53105,1.3656421
53106,2.3209176
53107,1.8189614
53108,1.613238
53109,2.2123394
53110,1.2977005
53111,1.7989216
53112,2.002593
53113,1.6266849
53114,1.7712117
53115,1.5185816
53116,2.0321014
53117,1.7989517
53118,2.0430045
53119,1.7441671
53120,2.3604326
53121,1.0583378
53122,1.4032645
53123,2.0717487
53124,1.4585218
53125,1.4611759
53126,2.0317516
53127,2.1045783
53128,2.2276402
53129,2.2896457
53130,1.094462
53131,1.9095048
53132,1.5875872
53133,1.6966493
53134,1.8393507
53135,1.4152915
53136,2.019476
53137,1.6193659
53138,1.7958047
53139,1.722647
53140,2.034988
53141,2.2711515
53142,1.650801
53143,2.0733852
53144,1.734397
53145,2.0448012
53146,1.6342564
53147,2.121307
53148,1.8071342
53149,2.1432867
53150,2.0050995
53151,1.4053934
53152,1.7056916
53153,1.8161049
53154,1.4442735
53155,1.8330166
53156,2.0332463
53157,1.6884192
53158,1.9586055
53159,2.2301009
53160,1.6119978
53161,2.6109073
53162,1.4588684
53163,1.4617817
53164,1.6997993
53165,1.8662529
53166,2.3246222
53167,1.5337679
53168,1.5132742
53169,2.0427017
53170,1.6938387
53171,2.6893997
53172,2.6455662
53173,2.1160192
53174,2.0405345
53175,2.0705318
53176,1.6235721
53177,1.2876409
53178,1.8792285
53179,1.5011648
53180,2.106095
53181,2.0515757
53182,2.37459
53183,1.8473212
53184,1.745036
53185,2.4560666
53186,2.4206738
53187,2.175078
53188,1.921737
53189,1.7909858
53190,2.2466059
53191,1.7888299
53192,1.9703484
53193,2.2018273
53194,1.6516186
53195,2.2754889
53196,2.0704756
53197,2.0132294
53198,1.3823824
53199,1.513768
53200,2.1958227
53201,1.9909186
53202,2.0850956
53203,2.5431247
53204,1.689044
53205,1.7759951
53206,1.8960986
53207,2.1609824
53208,1.4882025
53209,1.372776
53210,2.1366916
53211,1.3947514
53212,1.8150238
53213,2.0997295
53214,1.7071754
53215,2.2017972
53216,1.3540934
53217,1.0773443
53218,2.507175
53219,1.9064474
53220,1.7138283
53221,2.0189667
53222,2.2270231
53223,1.6873995
53224,1.2689764
53225,1.8474911
53226,2.3867297
53227,2.0055673
53228,2.0194385
53229,1.4995986
53230,1.5107367
53231,1.78967
53232,2.101764
53233,1.7822843
53234,1.6276687
53235,1.8152934
53236,1.9595747
53237,1.6991208
53238,1.8912079
53239,1.734893
53240,1.5774841
53241,1.4561425
53242,1.4440334
53243,1.3667629
53244,1.7915895
53245,2.0557146
53246,1.390052
53247,1.8108987
53248,2.1302361
53249,1.9264822
53250,2.2223125
53251,1.9501301
53252,2.3735611
53253,1.4982202
53254,1.8605932
53255,1.1710843
53256,1.9063076
53257,1.9798609
53258,1.6782334
53259,1.5224154
53260,1.9021453
53261,1.9193435
53262,1.8870138
53263,1.911266
53264,1.5401475
53265,1.7401344
